proyecto,nombre_proyecto,tipo_proyecto,fase,actividad,material,unidad_medida,cantidad_material,costo_unitario,costo_material,dias_trabajados,duracion_estimada,duracion_real,retraso_dias,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,ciudad,clima,estado_costo,fecha_inicio,fecha_fin,offset_inicio,duracion_calculada
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación closet,MDF,Unidad,16,200000,3200000,9,8,9,1,110000,880000,990000,-110000,-12.5,Bogotá,Lluvia,Sobrecosto,2025-12-15,2025-02-13,348,-305
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Acueducto,Punto agua,Punto,20,140000,2800000,17,15,17,2,120000,1800000,2040000,-240000,-13.333333333333334,Bogotá,Lluvia,Sobrecosto,2026-01-29,2025-02-18,393,-345
8,Mall Gran Avenida,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,17,120000,2040000,18,18,18,0,120000,2160000,2160000,0,0.0,Bogotá,Soleado,En presupuesto,2025-12-18,2025-03-07,351,-286
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,5,200000,1000000,11,14,11,-3,110000,1540000,1210000,330000,21.428571428571427,Bogotá,Soleado,Ahorro,2026-01-24,2025-02-17,388,-341
1,Urbanización Los Almendros,Residencial,Equipamiento,Instalación closet,MDF,Unidad,17,200000,3400000,11,12,11,-1,110000,1320000,1210000,110000,8.333333333333332,Bogotá,Soleado,Ahorro,2025-12-01,2025-02-05,334,-299
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,11,14,11,-3,110000,1540000,1210000,330000,21.428571428571427,Bogotá,Soleado,Ahorro,2026-01-03,2025-03-04,367,-305
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación closet,MDF,Unidad,9,200000,1800000,6,6,6,0,110000,660000,660000,0,0.0,Bogotá,Soleado,En presupuesto,2026-01-23,2025-01-25,387,-363
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,7,200000,1400000,10,11,10,-1,110000,1210000,1100000,110000,9.090909090909092,Bogotá,Soleado,Ahorro,2025-12-28,2025-03-11,361,-292
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,7,9,7,-2,110000,990000,770000,220000,22.22222222222222,Bogotá,Soleado,Ahorro,2025-12-30,2025-03-08,363,-297
6,Centro Comercial Plaza Central,Comercial,Estructura,Armado,Acero,Kg,91,4500,409500,24,30,24,-6,130000,3900000,3120000,780000,20.0,Bogotá,Soleado,Ahorro,2025-12-23,2025-01-29,356,-328
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,11,200000,2200000,9,9,9,0,110000,990000,990000,0,0.0,Bogotá,Nublado,En presupuesto,2026-01-01,2025-01-27,365,-339
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,11,14,11,-3,110000,1540000,1210000,330000,21.428571428571427,Bogotá,Soleado,Ahorro,2025-12-23,2025-02-15,356,-311
3,Residencial Altos del Norte,Residencial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,18,22,18,-4,130000,2860000,2340000,520000,18.181818181818183,Bogotá,Soleado,Ahorro,2026-02-02,2025-02-27,397,-340
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,98,4500,441000,18,17,18,1,130000,2210000,2340000,-130000,-5.88235294117647,Bogotá,Nublado,Sobrecosto,2026-02-07,2025-02-10,402,-362
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,17,200000,3400000,8,7,8,1,110000,770000,880000,-110000,-14.285714285714285,Bogotá,Lluvia,Sobrecosto,2025-12-30,2025-02-07,363,-326
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,6,6,6,0,100000,600000,600000,0,0.0,Bogotá,Nublado,En presupuesto,2025-12-30,2025-01-22,363,-342
1,Urbanización Los Almendros,Residencial,Instalaciones,Gas,Punto gas,Punto,16,130000,2080000,15,16,15,-1,120000,1920000,1800000,120000,6.25,Bogotá,Soleado,Ahorro,2025-12-03,2025-02-26,336,-280
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,8,140000,1120000,11,10,11,1,120000,1200000,1320000,-120000,-10.0,Bogotá,Lluvia,Sobrecosto,2025-12-28,2025-01-13,361,-349
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,17,150000,2550000,11,14,11,-3,120000,1680000,1320000,360000,21.428571428571427,Bogotá,Soleado,Ahorro,2025-12-25,2025-01-12,358,-347
1,Urbanización Los Almendros,Residencial,Instalaciones,Gas,Punto gas,Punto,8,130000,1040000,12,15,12,-3,120000,1800000,1440000,360000,20.0,Bogotá,Soleado,Ahorro,2025-12-06,2025-02-23,339,-286
3,Residencial Altos del Norte,Residencial,Acabados,Enchape,Cerámica,m2,15,50000,750000,14,13,14,1,105000,1365000,1470000,-105000,-7.6923076923076925,Bogotá,Lluvia,Sobrecosto,2026-02-09,2025-01-24,404,-381
6,Centro Comercial Plaza Central,Comercial,Acabados,Pintura,Pintura,Galón,7,90000,630000,19,20,19,-1,90000,1800000,1710000,90000,5.0,Bogotá,Soleado,Ahorro,2025-12-20,2025-01-25,353,-329
5,Residencial Jardines del Sur,Residencial,Instalaciones,Acueducto,Punto agua,Punto,16,140000,2240000,12,14,12,-2,120000,1680000,1440000,240000,14.285714285714285,Bogotá,Nublado,Ahorro,2026-02-10,2025-03-13,405,-334
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,6,200000,1200000,8,8,8,0,110000,880000,880000,0,0.0,Bogotá,Soleado,En presupuesto,2026-02-01,2025-02-04,396,-362
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,10,200000,2000000,10,9,10,1,110000,990000,1100000,-110000,-11.11111111111111,Bogotá,Nublado,Sobrecosto,2025-12-27,2025-01-13,360,-348
5,Residencial Jardines del Sur,Residencial,Acabados,Enchape,Cerámica,m2,12,50000,600000,19,16,19,3,105000,1680000,1995000,-315000,-18.75,Bogotá,Lluvia,Sobrecosto,2026-02-08,2025-02-27,403,-346
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,9,11,9,-2,100000,1100000,900000,200000,18.181818181818183,Bogotá,Soleado,Ahorro,2026-01-01,2025-03-07,365,-300
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,7,200000,1400000,5,6,5,-1,110000,660000,550000,110000,16.666666666666664,Bogotá,Soleado,Ahorro,2026-01-02,2025-01-23,366,-344
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Vaciado,Concreto,m3,6,350000,2100000,26,25,26,1,130000,3250000,3380000,-130000,-4.0,Bogotá,Lluvia,Sobrecosto,2026-01-03,2025-03-17,367,-292
4,Conjunto Horizonte Verde,Residencial,Acabados,Enchape,Cerámica,m2,25,50000,1250000,13,13,13,0,105000,1365000,1365000,0,0.0,Bogotá,Soleado,En presupuesto,2025-12-30,2025-02-26,363,-307
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,118,4500,531000,18,17,18,1,130000,2210000,2340000,-130000,-5.88235294117647,Bogotá,Lluvia,Sobrecosto,2026-02-07,2025-02-23,402,-349
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,27,31,27,-4,130000,4030000,3510000,520000,12.903225806451612,Bogotá,Soleado,Ahorro,2025-12-01,2025-03-04,334,-272
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,6,250000,1500000,6,8,6,-2,95000,760000,570000,190000,25.0,Bogotá,Nublado,Ahorro,2025-12-30,2025-02-15,363,-318
3,Residencial Altos del Norte,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,7,7,7,0,100000,700000,700000,0,0.0,Bogotá,Soleado,En presupuesto,2026-02-12,2025-02-20,407,-357
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,3,300000,900000,9,9,9,0,100000,900000,900000,0,0.0,Bogotá,Nublado,En presupuesto,2025-12-30,2025-01-19,363,-345
8,Mall Gran Avenida,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,10,250000,2500000,6,7,6,-1,95000,665000,570000,95000,14.285714285714285,Bogotá,Nublado,Ahorro,2025-12-15,2025-01-14,348,-335
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,99,4500,445500,15,17,15,-2,130000,2210000,1950000,260000,11.76470588235294,Bogotá,Nublado,Ahorro,2026-02-12,2025-03-04,407,-345
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,27,33,27,-6,130000,4290000,3510000,780000,18.181818181818183,Bogotá,Soleado,Ahorro,2026-01-06,2025-03-08,370,-304
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,14,150000,2100000,12,10,12,2,120000,1200000,1440000,-240000,-20.0,Bogotá,Nublado,Sobrecosto,2026-01-08,2025-03-06,372,-308
8,Mall Gran Avenida,Comercial,Estructura,Armado,Acero,Kg,96,4500,432000,22,23,22,-1,130000,2990000,2860000,130000,4.3478260869565215,Bogotá,Nublado,Ahorro,2025-12-20,2025-03-04,353,-291
0,Conjunto Residencial Marsella,Residencial,Acabados,Enchape,Cerámica,m2,39,50000,1950000,10,10,10,0,105000,1050000,1050000,0,0.0,Bogotá,Soleado,En presupuesto,2026-01-31,2025-01-31,395,-365
4,Conjunto Horizonte Verde,Residencial,Acabados,Cielorraso,Drywall,Lámina,25,40000,1000000,13,12,13,1,100000,1200000,1300000,-100000,-8.333333333333332,Bogotá,Lluvia,Sobrecosto,2026-01-05,2025-02-19,369,-320
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,9,140000,1260000,10,9,10,1,120000,1080000,1200000,-120000,-11.11111111111111,Bogotá,Lluvia,Sobrecosto,2026-01-02,2025-02-09,366,-327
1,Urbanización Los Almendros,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,16,180000,2880000,12,15,12,-3,120000,1800000,1440000,360000,20.0,Bogotá,Soleado,Ahorro,2025-12-07,2025-01-30,340,-311
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,26,22,26,4,130000,2860000,3380000,-520000,-18.181818181818183,Bogotá,Lluvia,Sobrecosto,2025-12-20,2025-02-25,353,-298
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,10,350000,3500000,26,27,26,-1,130000,3510000,3380000,130000,3.7037037037037033,Bogotá,Soleado,Ahorro,2025-12-06,2025-02-15,339,-294
4,Conjunto Horizonte Verde,Residencial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,19,17,19,2,130000,2210000,2470000,-260000,-11.76470588235294,Bogotá,Lluvia,Sobrecosto,2026-01-10,2025-03-13,374,-303
3,Residencial Altos del Norte,Residencial,Acabados,Cielorraso,Drywall,Lámina,31,40000,1240000,17,18,17,-1,100000,1800000,1700000,100000,5.555555555555555,Bogotá,Soleado,Ahorro,2026-02-15,2025-02-27,410,-353
4,Conjunto Horizonte Verde,Residencial,Acabados,Pintura,Pintura,Galón,12,90000,1080000,15,19,15,-4,90000,1710000,1350000,360000,21.052631578947366,Bogotá,Soleado,Ahorro,2026-01-02,2025-01-29,366,-338
8,Mall Gran Avenida,Comercial,Estructura,Armado,Acero,Kg,89,4500,400500,22,21,22,1,130000,2730000,2860000,-130000,-4.761904761904762,Bogotá,Lluvia,Sobrecosto,2025-12-21,2025-03-22,354,-274
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,4,5,4,-1,95000,475000,380000,95000,20.0,Bogotá,Soleado,Ahorro,2025-12-17,2025-03-05,350,-287
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,4,3,4,1,95000,285000,380000,-95000,-33.33333333333333,Bogotá,Lluvia,Sobrecosto,2026-01-02,2025-01-05,366,-362
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,10,350000,3500000,24,23,24,1,130000,2990000,3120000,-130000,-4.3478260869565215,Bogotá,Lluvia,Sobrecosto,2026-02-13,2025-02-16,408,-362
1,Urbanización Los Almendros,Residencial,Acabados,Pintura,Pintura,Galón,10,90000,900000,14,17,14,-3,90000,1530000,1260000,270000,17.647058823529413,Bogotá,Soleado,Ahorro,2025-12-07,2025-03-09,340,-273
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Armado,Acero,Kg,115,4500,517500,22,28,22,-6,130000,3640000,2860000,780000,21.428571428571427,Bogotá,Soleado,Ahorro,2026-01-08,2025-02-21,372,-321
4,Conjunto Horizonte Verde,Residencial,Cimentación,Vaciado,Concreto,m3,8,350000,2800000,19,21,19,-2,130000,2730000,2470000,260000,9.523809523809524,Bogotá,Soleado,Ahorro,2026-01-09,2025-03-07,373,-308
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,117,4500,526500,18,18,18,0,130000,2340000,2340000,0,0.0,Bogotá,Nublado,En presupuesto,2026-02-11,2025-02-21,406,-355
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,6,350000,2100000,18,21,18,-3,130000,2730000,2340000,390000,14.285714285714285,Bogotá,Soleado,Ahorro,2025-12-24,2025-03-15,357,-284
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,20,150000,3000000,10,10,10,0,120000,1200000,1200000,0,0.0,Bogotá,Nublado,En presupuesto,2026-01-11,2025-01-17,375,-359
1,Urbanización Los Almendros,Residencial,Instalaciones,Acueducto,Punto agua,Punto,11,140000,1540000,17,18,17,-1,120000,2160000,2040000,120000,5.555555555555555,Bogotá,Soleado,Ahorro,2025-12-07,2025-03-07,340,-275
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,7,150000,1050000,15,19,15,-4,120000,2280000,1800000,480000,21.052631578947366,Bogotá,Soleado,Ahorro,2026-02-02,2025-02-20,397,-347
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,11,120000,1320000,19,22,19,-3,120000,2640000,2280000,360000,13.636363636363637,Bogotá,Soleado,Ahorro,2025-12-28,2025-02-14,361,-317
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Acueducto,Punto agua,Punto,12,140000,1680000,13,16,13,-3,120000,1920000,1560000,360000,18.75,Bogotá,Nublado,Ahorro,2026-01-08,2025-03-09,372,-305
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,17,140000,2380000,17,16,17,1,120000,1920000,2040000,-120000,-6.25,Bogotá,Lluvia,Sobrecosto,2026-01-01,2025-02-22,365,-313
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,5,180000,900000,18,22,18,-4,120000,2640000,2160000,480000,18.181818181818183,Bogotá,Soleado,Ahorro,2026-01-09,2025-03-06,373,-309
5,Residencial Jardines del Sur,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,13,120000,1560000,19,19,19,0,120000,2280000,2280000,0,0.0,Bogotá,Soleado,En presupuesto,2026-02-11,2025-03-10,406,-338
1,Urbanización Los Almendros,Residencial,Acabados,Cielorraso,Drywall,Lámina,40,40000,1600000,16,16,16,0,100000,1600000,1600000,0,0.0,Bogotá,Soleado,En presupuesto,2025-12-09,2025-01-22,342,-321
0,Conjunto Residencial Marsella,Residencial,Acabados,Cielorraso,Drywall,Lámina,14,40000,560000,13,11,13,2,100000,1100000,1300000,-200000,-18.181818181818183,Bogotá,Nublado,Sobrecosto,2026-01-28,2025-01-25,392,-368
7,Edificio Corporativo Torre Norte,Comercial,Estructura,Vaciado,Concreto,m3,14,350000,4900000,22,27,22,-5,130000,3510000,2860000,650000,18.51851851851852,Bogotá,Soleado,Ahorro,2025-12-29,2025-02-27,362,-305
4,Conjunto Horizonte Verde,Residencial,Acabados,Estuco,Estuco plástico,Bulto,29,30000,870000,10,11,10,-1,95000,1045000,950000,95000,9.090909090909092,Bogotá,Soleado,Ahorro,2026-01-13,2025-02-21,377,-326
9,Centro Empresarial Nova,Comercial,Acabados,Pintura,Pintura,Galón,13,90000,1170000,10,10,10,0,90000,900000,900000,0,0.0,Bogotá,Soleado,En presupuesto,2026-01-02,2025-02-07,366,-329
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,7,6,7,1,110000,660000,770000,-110000,-16.666666666666664,Bogotá,Lluvia,Sobrecosto,2026-02-12,2025-01-28,407,-380
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,7,300000,2100000,7,7,7,0,100000,700000,700000,0,0.0,Bogotá,Nublado,En presupuesto,2026-01-06,2025-02-06,370,-334
3,Residencial Altos del Norte,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,5,5,5,0,100000,500000,500000,0,0.0,Bogotá,Soleado,En presupuesto,2026-02-15,2025-02-12,410,-368
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,8,200000,1600000,10,13,10,-3,110000,1430000,1100000,330000,23.07692307692308,Bogotá,Soleado,Ahorro,2026-01-06,2025-01-12,370,-359
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,7,300000,2100000,5,5,5,0,100000,500000,500000,0,0.0,Bogotá,Nublado,En presupuesto,2025-12-29,2025-02-04,362,-328
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,2,250000,500000,6,6,6,0,95000,570000,570000,0,0.0,Bogotá,Soleado,En presupuesto,2026-01-15,2025-01-12,379,-368
3,Residencial Altos del Norte,Residencial,Acabados,Estuco,Estuco plástico,Bulto,11,30000,330000,8,9,8,-1,95000,855000,760000,95000,11.11111111111111,Bogotá,Soleado,Ahorro,2026-02-09,2025-01-23,404,-382
3,Residencial Altos del Norte,Residencial,Acabados,Pintura,Pintura,Galón,10,90000,900000,18,16,18,2,90000,1440000,1620000,-180000,-12.5,Bogotá,Lluvia,Sobrecosto,2026-02-12,2025-01-21,407,-387
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,6,7,6,-1,95000,665000,570000,95000,14.285714285714285,Bogotá,Nublado,Ahorro,2025-12-31,2025-01-24,364,-341
5,Residencial Jardines del Sur,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,3,3,3,0,95000,285000,285000,0,0.0,Bogotá,Nublado,En presupuesto,2026-02-12,2025-01-04,407,-404
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,5,6,5,-1,100000,600000,500000,100000,16.666666666666664,Bogotá,Soleado,Ahorro,2026-02-08,2025-01-08,403,-396
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,5,5,5,0,100000,500000,500000,0,0.0,Bogotá,Soleado,En presupuesto,2025-12-26,2025-01-25,359,-335
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,13,200000,2600000,11,11,11,0,110000,1210000,1210000,0,0.0,Bogotá,Soleado,En presupuesto,2026-02-11,2025-02-23,406,-353
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,11,200000,2200000,11,12,11,-1,110000,1320000,1210000,110000,8.333333333333332,Bogotá,Soleado,Ahorro,2026-01-09,2025-02-04,373,-339
1,Urbanización Los Almendros,Residencial,Estructura,Armado,Acero,Kg,92,4500,414000,15,18,15,-3,130000,2340000,1950000,390000,16.666666666666664,Bogotá,Soleado,Ahorro,2025-12-07,2025-02-08,340,-302
9,Centro Empresarial Nova,Comercial,Cimentación,Armado,Acero,Kg,97,4500,436500,23,21,23,2,130000,2730000,2990000,-260000,-9.523809523809524,Bogotá,Nublado,Sobrecosto,2026-01-03,2025-02-15,367,-322
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,5,350000,1750000,28,36,28,-8,130000,4680000,3640000,1040000,22.22222222222222,Bogotá,Soleado,Ahorro,2025-12-30,2025-02-01,363,-332
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,99,4500,445500,22,23,22,-1,130000,2990000,2860000,130000,4.3478260869565215,Bogotá,Soleado,Ahorro,2026-02-16,2025-02-22,411,-359
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,20,17,20,3,130000,2210000,2600000,-390000,-17.647058823529413,Bogotá,Nublado,Sobrecosto,2025-12-30,2025-01-29,363,-335
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,117,4500,526500,21,19,21,2,130000,2470000,2730000,-260000,-10.526315789473683,Bogotá,Nublado,Sobrecosto,2026-02-15,2025-03-04,410,-348
8,Mall Gran Avenida,Comercial,Cimentación,Armado,Acero,Kg,103,4500,463500,16,20,16,-4,130000,2600000,2080000,520000,20.0,Bogotá,Soleado,Ahorro,2025-12-25,2025-02-28,358,-300
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,5,180000,900000,19,18,19,1,120000,2160000,2280000,-120000,-5.555555555555555,Bogotá,Lluvia,Sobrecosto,2026-01-29,2025-01-21,393,-373
4,Conjunto Horizonte Verde,Residencial,Estructura,Vaciado,Concreto,m3,12,350000,4200000,23,26,23,-3,130000,3380000,2990000,390000,11.538461538461538,Bogotá,Nublado,Ahorro,2026-01-11,2025-02-17,375,-328
6,Centro Comercial Plaza Central,Comercial,Estructura,Vaciado,Concreto,m3,7,350000,2450000,19,24,19,-5,130000,3120000,2470000,650000,20.833333333333336,Bogotá,Soleado,Ahorro,2025-12-27,2025-02-12,360,-318
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Gas,Punto gas,Punto,18,130000,2340000,18,21,18,-3,120000,2520000,2160000,360000,14.285714285714285,Bogotá,Soleado,Ahorro,2026-01-02,2025-02-23,366,-313
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,81,4500,364500,16,15,16,1,130000,1950000,2080000,-130000,-6.666666666666667,Bogotá,Lluvia,Sobrecosto,2026-01-10,2025-02-16,374,-328
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,8,350000,2800000,17,16,17,1,130000,2080000,2210000,-130000,-6.25,Bogotá,Lluvia,Sobrecosto,2025-12-25,2025-02-14,358,-314
6,Centro Comercial Plaza Central,Comercial,Estructura,Vaciado,Concreto,m3,8,350000,2800000,27,28,27,-1,130000,3640000,3510000,130000,3.571428571428571,Bogotá,Soleado,Ahorro,2025-12-29,2025-03-23,362,-281
8,Mall Gran Avenida,Comercial,Acabados,Enchape,Cerámica,m2,19,50000,950000,19,18,19,1,105000,1890000,1995000,-105000,-5.555555555555555,Bogotá,Nublado,Sobrecosto,2025-12-27,2025-02-11,360,-319
6,Centro Comercial Plaza Central,Comercial,Acabados,Pintura,Pintura,Galón,8,90000,720000,13,17,13,-4,90000,1530000,1170000,360000,23.52941176470588,Bogotá,Soleado,Ahorro,2025-12-24,2025-02-06,357,-321
9,Centro Empresarial Nova,Comercial,Acabados,Cielorraso,Drywall,Lámina,35,40000,1400000,16,20,16,-4,100000,2000000,1600000,400000,20.0,Bogotá,Soleado,Ahorro,2026-01-06,2025-02-16,370,-324
