proyecto,nombre_proyecto,tipo_proyecto,fase,actividad,material,unidad_medida,cantidad_material,costo_unitario,costo_material,dias_trabajados,duracion_estimada,duracion_real,retraso_dias,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,ciudad,clima,estado_costo,fecha_inicio,fecha_fin,offset_inicio,duracion_calculada,costo_total
7,Edificio Corporativo Torre Norte,Comercial,Estructura,Armado,Acero,Kg,101,4500,454500,26,28,26,-2,130000.0,3640000.0,3380000.0,260000.0,-7.0,Bogotá,Soleado,Ahorro,2025-12-28,2025-03-02,361,-301,584500.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,29,28,29,1,130000.0,3640000.0,3770000.0,-130000.0,4.0,Bogotá,Lluvia,Sobrecosto,2026-01-03,2025-03-27,367,-282,4330000.0
6,Centro Comercial Plaza Central,Comercial,Cimentación,Armado,Acero,Kg,93,4500,418500,20,24,20,-4,130000.0,3120000.0,2600000.0,520000.0,-17.0,Bogotá,Soleado,Ahorro,2025-12-14,2025-03-12,347,-277,548500.0
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,10,350000,3500000,15,13,15,2,130000.0,1690000.0,1950000.0,-260000.0,15.0,Bogotá,Lluvia,Sobrecosto,2025-12-20,2025-02-21,353,-302,3630000.0
1,Urbanización Los Almendros,Residencial,Acabados,Pintura,Pintura,Galón,5,90000,450000,13,16,13,-3,90000.0,1440000.0,1170000.0,270000.0,-19.0,Bogotá,Soleado,Ahorro,2025-11-23,2025-02-20,326,-276,540000.0
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,8,350000,2800000,28,31,28,-3,130000.0,4030000.0,3640000.0,390000.0,-10.0,Bogotá,Soleado,Ahorro,2026-01-27,2025-02-12,391,-349,2930000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Cielorraso,Drywall,Lámina,20,40000,800000,13,13,13,0,100000.0,1300000.0,1300000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-12-14,2025-01-29,347,-319,900000.0
3,Residencial Altos del Norte,Residencial,Acabados,Estuco,Estuco plástico,Bulto,12,30000,360000,12,10,12,2,95000.0,950000.0,1140000.0,-190000.0,20.0,Bogotá,Nublado,Sobrecosto,2026-02-02,2025-03-13,397,-326,455000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Vaciado,Concreto,m3,13,350000,4550000,17,20,17,-3,130000.0,2600000.0,2210000.0,390000.0,-15.0,Bogotá,Soleado,Ahorro,2026-02-06,2025-02-20,401,-351,4680000.0
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,7,350000,2450000,25,26,25,-1,130000.0,3380000.0,3250000.0,130000.0,-4.0,Bogotá,Nublado,Ahorro,2025-11-23,2025-03-09,326,-259,2580000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Estuco,Estuco plástico,Bulto,17,30000,510000,12,15,12,-3,95000.0,1425000.0,1140000.0,285000.0,-20.0,Bogotá,Soleado,Ahorro,2025-12-13,2025-02-07,346,-309,605000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,8,9,8,-1,100000.0,900000.0,800000.0,100000.0,-11.0,Bogotá,Soleado,Ahorro,2026-02-03,2025-03-06,398,-334,2800000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,6,300000,1800000,9,8,9,1,100000.0,800000.0,900000.0,-100000.0,13.0,Bogotá,Lluvia,Sobrecosto,2026-02-07,2025-01-20,402,-383,1900000.0
1,Urbanización Los Almendros,Residencial,Acabados,Estuco,Estuco plástico,Bulto,12,30000,360000,10,11,10,-1,95000.0,1045000.0,950000.0,95000.0,-9.0,Bogotá,Soleado,Ahorro,2025-11-24,2025-03-03,327,-266,455000.0
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Enchape,Cerámica,m2,23,50000,1150000,12,11,12,1,105000.0,1155000.0,1260000.0,-105000.0,9.0,Bogotá,Lluvia,Sobrecosto,2025-12-22,2025-01-26,355,-330,1255000.0
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Acueducto,Punto agua,Punto,7,140000,980000,14,13,14,1,120000.0,1560000.0,1680000.0,-120000.0,8.0,Bogotá,Nublado,Sobrecosto,2025-12-15,2025-02-09,348,-309,1100000.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Gas,Punto gas,Punto,19,130000,2470000,17,21,17,-4,120000.0,2520000.0,2040000.0,480000.0,-19.0,Bogotá,Soleado,Ahorro,2026-01-30,2025-03-13,394,-323,2590000.0
5,Residencial Jardines del Sur,Residencial,Estructura,Armado,Acero,Kg,115,4500,517500,27,24,27,3,130000.0,3120000.0,3510000.0,-390000.0,13.0,Bogotá,Lluvia,Sobrecosto,2026-02-06,2025-03-08,401,-335,647500.0
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,14,200000,2800000,11,13,11,-2,110000.0,1430000.0,1210000.0,220000.0,-15.0,Bogotá,Soleado,Ahorro,2025-12-13,2025-03-04,346,-284,2910000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,1,300000,300000,7,7,7,0,100000.0,700000.0,700000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-12-26,2025-02-25,359,-304,400000.0
1,Urbanización Los Almendros,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,9,8,9,1,100000.0,800000.0,900000.0,-100000.0,13.0,Bogotá,Nublado,Sobrecosto,2025-12-03,2025-02-12,336,-294,700000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación closet,MDF,Unidad,16,200000,3200000,9,8,9,1,110000.0,880000.0,990000.0,-110000.0,13.0,Bogotá,Lluvia,Sobrecosto,2025-12-15,2025-02-13,348,-305,3310000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Acueducto,Punto agua,Punto,20,140000,2800000,17,15,17,2,120000.0,1800000.0,2040000.0,-240000.0,13.0,Bogotá,Lluvia,Sobrecosto,2026-01-29,2025-02-18,393,-345,2920000.0
8,Mall Gran Avenida,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,17,120000,2040000,18,18,18,0,120000.0,2160000.0,2160000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-12-18,2025-03-07,351,-286,2160000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,5,200000,1000000,11,14,11,-3,110000.0,1540000.0,1210000.0,330000.0,-21.0,Bogotá,Soleado,Ahorro,2026-01-24,2025-02-17,388,-341,1110000.0
1,Urbanización Los Almendros,Residencial,Equipamiento,Instalación closet,MDF,Unidad,17,200000,3400000,11,12,11,-1,110000.0,1320000.0,1210000.0,110000.0,-8.0,Bogotá,Soleado,Ahorro,2025-12-01,2025-02-05,334,-299,3510000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,11,14,11,-3,110000.0,1540000.0,1210000.0,330000.0,-21.0,Bogotá,Soleado,Ahorro,2026-01-03,2025-03-04,367,-305,2710000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación closet,MDF,Unidad,9,200000,1800000,6,6,6,0,110000.0,660000.0,660000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2026-01-23,2025-01-25,387,-363,1910000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,7,200000,1400000,10,11,10,-1,110000.0,1210000.0,1100000.0,110000.0,-9.0,Bogotá,Soleado,Ahorro,2025-12-28,2025-03-11,361,-292,1510000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,7,9,7,-2,110000.0,990000.0,770000.0,220000.0,-22.0,Bogotá,Soleado,Ahorro,2025-12-30,2025-03-08,363,-297,3910000.0
6,Centro Comercial Plaza Central,Comercial,Estructura,Armado,Acero,Kg,91,4500,409500,24,30,24,-6,130000.0,3900000.0,3120000.0,780000.0,-20.0,Bogotá,Soleado,Ahorro,2025-12-23,2025-01-29,356,-328,539500.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,11,200000,2200000,9,9,9,0,110000.0,990000.0,990000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2026-01-01,2025-01-27,365,-339,2310000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,11,14,11,-3,110000.0,1540000.0,1210000.0,330000.0,-21.0,Bogotá,Soleado,Ahorro,2025-12-23,2025-02-15,356,-311,2710000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,18,22,18,-4,130000.0,2860000.0,2340000.0,520000.0,-18.0,Bogotá,Soleado,Ahorro,2026-02-02,2025-02-27,397,-340,5380000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,98,4500,441000,18,17,18,1,130000.0,2210000.0,2340000.0,-130000.0,6.0,Bogotá,Nublado,Sobrecosto,2026-02-07,2025-02-10,402,-362,571000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,17,200000,3400000,8,7,8,1,110000.0,770000.0,880000.0,-110000.0,14.0,Bogotá,Lluvia,Sobrecosto,2025-12-30,2025-02-07,363,-326,3510000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,6,6,6,0,100000.0,600000.0,600000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-12-30,2025-01-22,363,-342,1300000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Gas,Punto gas,Punto,16,130000,2080000,15,16,15,-1,120000.0,1920000.0,1800000.0,120000.0,-6.0,Bogotá,Soleado,Ahorro,2025-12-03,2025-02-26,336,-280,2200000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,8,140000,1120000,11,10,11,1,120000.0,1200000.0,1320000.0,-120000.0,10.0,Bogotá,Lluvia,Sobrecosto,2025-12-28,2025-01-13,361,-349,1240000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,17,150000,2550000,11,14,11,-3,120000.0,1680000.0,1320000.0,360000.0,-21.0,Bogotá,Soleado,Ahorro,2025-12-25,2025-01-12,358,-347,2670000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Gas,Punto gas,Punto,8,130000,1040000,12,15,12,-3,120000.0,1800000.0,1440000.0,360000.0,-20.0,Bogotá,Soleado,Ahorro,2025-12-06,2025-02-23,339,-286,1160000.0
3,Residencial Altos del Norte,Residencial,Acabados,Enchape,Cerámica,m2,15,50000,750000,14,13,14,1,105000.0,1365000.0,1470000.0,-105000.0,8.0,Bogotá,Lluvia,Sobrecosto,2026-02-09,2025-01-24,404,-381,855000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Pintura,Pintura,Galón,7,90000,630000,19,20,19,-1,90000.0,1800000.0,1710000.0,90000.0,-5.0,Bogotá,Soleado,Ahorro,2025-12-20,2025-01-25,353,-329,720000.0
5,Residencial Jardines del Sur,Residencial,Instalaciones,Acueducto,Punto agua,Punto,16,140000,2240000,12,14,12,-2,120000.0,1680000.0,1440000.0,240000.0,-14.0,Bogotá,Nublado,Ahorro,2026-02-10,2025-03-13,405,-334,2360000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,6,200000,1200000,8,8,8,0,110000.0,880000.0,880000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2026-02-01,2025-02-04,396,-362,1310000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,10,200000,2000000,10,9,10,1,110000.0,990000.0,1100000.0,-110000.0,11.0,Bogotá,Nublado,Sobrecosto,2025-12-27,2025-01-13,360,-348,2110000.0
5,Residencial Jardines del Sur,Residencial,Acabados,Enchape,Cerámica,m2,12,50000,600000,19,16,19,3,105000.0,1680000.0,1995000.0,-315000.0,19.0,Bogotá,Lluvia,Sobrecosto,2026-02-08,2025-02-27,403,-346,705000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,9,11,9,-2,100000.0,1100000.0,900000.0,200000.0,-18.0,Bogotá,Soleado,Ahorro,2026-01-01,2025-03-07,365,-300,2800000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,7,200000,1400000,5,6,5,-1,110000.0,660000.0,550000.0,110000.0,-17.0,Bogotá,Soleado,Ahorro,2026-01-02,2025-01-23,366,-344,1510000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Vaciado,Concreto,m3,6,350000,2100000,26,25,26,1,130000.0,3250000.0,3380000.0,-130000.0,4.0,Bogotá,Lluvia,Sobrecosto,2026-01-03,2025-03-17,367,-292,2230000.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Enchape,Cerámica,m2,25,50000,1250000,13,13,13,0,105000.0,1365000.0,1365000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-12-30,2025-02-26,363,-307,1355000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,118,4500,531000,18,17,18,1,130000.0,2210000.0,2340000.0,-130000.0,6.0,Bogotá,Lluvia,Sobrecosto,2026-02-07,2025-02-23,402,-349,661000.0
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,27,31,27,-4,130000.0,4030000.0,3510000.0,520000.0,-13.0,Bogotá,Soleado,Ahorro,2025-12-01,2025-03-04,334,-272,3980000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,6,250000,1500000,6,8,6,-2,95000.0,760000.0,570000.0,190000.0,-25.0,Bogotá,Nublado,Ahorro,2025-12-30,2025-02-15,363,-318,1595000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,7,7,7,0,100000.0,700000.0,700000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2026-02-12,2025-02-20,407,-357,2800000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,3,300000,900000,9,9,9,0,100000.0,900000.0,900000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-12-30,2025-01-19,363,-345,1000000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,10,250000,2500000,6,7,6,-1,95000.0,665000.0,570000.0,95000.0,-14.0,Bogotá,Nublado,Ahorro,2025-12-15,2025-01-14,348,-335,2595000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,99,4500,445500,15,17,15,-2,130000.0,2210000.0,1950000.0,260000.0,-12.0,Bogotá,Nublado,Ahorro,2026-02-12,2025-03-04,407,-345,575500.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,27,33,27,-6,130000.0,4290000.0,3510000.0,780000.0,-18.0,Bogotá,Soleado,Ahorro,2026-01-06,2025-03-08,370,-304,5380000.0
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,14,150000,2100000,12,10,12,2,120000.0,1200000.0,1440000.0,-240000.0,20.0,Bogotá,Nublado,Sobrecosto,2026-01-08,2025-03-06,372,-308,2220000.0
8,Mall Gran Avenida,Comercial,Estructura,Armado,Acero,Kg,96,4500,432000,22,23,22,-1,130000.0,2990000.0,2860000.0,130000.0,-4.0,Bogotá,Nublado,Ahorro,2025-12-20,2025-03-04,353,-291,562000.0
0,Conjunto Residencial Marsella,Residencial,Acabados,Enchape,Cerámica,m2,39,50000,1950000,10,10,10,0,105000.0,1050000.0,1050000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2026-01-31,2025-01-31,395,-365,2055000.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Cielorraso,Drywall,Lámina,25,40000,1000000,13,12,13,1,100000.0,1200000.0,1300000.0,-100000.0,8.0,Bogotá,Lluvia,Sobrecosto,2026-01-05,2025-02-19,369,-320,1100000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,9,140000,1260000,10,9,10,1,120000.0,1080000.0,1200000.0,-120000.0,11.0,Bogotá,Lluvia,Sobrecosto,2026-01-02,2025-02-09,366,-327,1380000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,16,180000,2880000,12,15,12,-3,120000.0,1800000.0,1440000.0,360000.0,-20.0,Bogotá,Soleado,Ahorro,2025-12-07,2025-01-30,340,-311,3000000.0
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,26,22,26,4,130000.0,2860000.0,3380000.0,-520000.0,18.0,Bogotá,Lluvia,Sobrecosto,2025-12-20,2025-02-25,353,-298,4330000.0
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,10,350000,3500000,26,27,26,-1,130000.0,3510000.0,3380000.0,130000.0,-4.0,Bogotá,Soleado,Ahorro,2025-12-06,2025-02-15,339,-294,3630000.0
4,Conjunto Horizonte Verde,Residencial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,19,17,19,2,130000.0,2210000.0,2470000.0,-260000.0,12.0,Bogotá,Lluvia,Sobrecosto,2026-01-10,2025-03-13,374,-303,3280000.0
3,Residencial Altos del Norte,Residencial,Acabados,Cielorraso,Drywall,Lámina,31,40000,1240000,17,18,17,-1,100000.0,1800000.0,1700000.0,100000.0,-6.0,Bogotá,Soleado,Ahorro,2026-02-15,2025-02-27,410,-353,1340000.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Pintura,Pintura,Galón,12,90000,1080000,15,19,15,-4,90000.0,1710000.0,1350000.0,360000.0,-21.0,Bogotá,Soleado,Ahorro,2026-01-02,2025-01-29,366,-338,1170000.0
8,Mall Gran Avenida,Comercial,Estructura,Armado,Acero,Kg,89,4500,400500,22,21,22,1,130000.0,2730000.0,2860000.0,-130000.0,5.0,Bogotá,Lluvia,Sobrecosto,2025-12-21,2025-03-22,354,-274,530500.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,4,5,4,-1,95000.0,475000.0,380000.0,95000.0,-20.0,Bogotá,Soleado,Ahorro,2025-12-17,2025-03-05,350,-287,2095000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,4,3,4,1,95000.0,285000.0,380000.0,-95000.0,33.0,Bogotá,Lluvia,Sobrecosto,2026-01-02,2025-01-05,366,-362,1095000.0
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,10,350000,3500000,24,23,24,1,130000.0,2990000.0,3120000.0,-130000.0,4.0,Bogotá,Lluvia,Sobrecosto,2026-02-13,2025-02-16,408,-362,3630000.0
1,Urbanización Los Almendros,Residencial,Acabados,Pintura,Pintura,Galón,10,90000,900000,14,17,14,-3,90000.0,1530000.0,1260000.0,270000.0,-18.0,Bogotá,Soleado,Ahorro,2025-12-07,2025-03-09,340,-273,990000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Armado,Acero,Kg,115,4500,517500,22,28,22,-6,130000.0,3640000.0,2860000.0,780000.0,-21.0,Bogotá,Soleado,Ahorro,2026-01-08,2025-02-21,372,-321,647500.0
4,Conjunto Horizonte Verde,Residencial,Cimentación,Vaciado,Concreto,m3,8,350000,2800000,19,21,19,-2,130000.0,2730000.0,2470000.0,260000.0,-10.0,Bogotá,Soleado,Ahorro,2026-01-09,2025-03-07,373,-308,2930000.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,117,4500,526500,18,18,18,0,130000.0,2340000.0,2340000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2026-02-11,2025-02-21,406,-355,656500.0
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,6,350000,2100000,18,21,18,-3,130000.0,2730000.0,2340000.0,390000.0,-14.0,Bogotá,Soleado,Ahorro,2025-12-24,2025-03-15,357,-284,2230000.0
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,20,150000,3000000,10,10,10,0,120000.0,1200000.0,1200000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2026-01-11,2025-01-17,375,-359,3120000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Acueducto,Punto agua,Punto,11,140000,1540000,17,18,17,-1,120000.0,2160000.0,2040000.0,120000.0,-6.0,Bogotá,Soleado,Ahorro,2025-12-07,2025-03-07,340,-275,1660000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,7,150000,1050000,15,19,15,-4,120000.0,2280000.0,1800000.0,480000.0,-21.0,Bogotá,Soleado,Ahorro,2026-02-02,2025-02-20,397,-347,1170000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,11,120000,1320000,19,22,19,-3,120000.0,2640000.0,2280000.0,360000.0,-14.0,Bogotá,Soleado,Ahorro,2025-12-28,2025-02-14,361,-317,1440000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Acueducto,Punto agua,Punto,12,140000,1680000,13,16,13,-3,120000.0,1920000.0,1560000.0,360000.0,-19.0,Bogotá,Nublado,Ahorro,2026-01-08,2025-03-09,372,-305,1800000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,17,140000,2380000,17,16,17,1,120000.0,1920000.0,2040000.0,-120000.0,6.0,Bogotá,Lluvia,Sobrecosto,2026-01-01,2025-02-22,365,-313,2500000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,5,180000,900000,18,22,18,-4,120000.0,2640000.0,2160000.0,480000.0,-18.0,Bogotá,Soleado,Ahorro,2026-01-09,2025-03-06,373,-309,1020000.0
5,Residencial Jardines del Sur,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,13,120000,1560000,19,19,19,0,120000.0,2280000.0,2280000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2026-02-11,2025-03-10,406,-338,1680000.0
1,Urbanización Los Almendros,Residencial,Acabados,Cielorraso,Drywall,Lámina,40,40000,1600000,16,16,16,0,100000.0,1600000.0,1600000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-12-09,2025-01-22,342,-321,1700000.0
0,Conjunto Residencial Marsella,Residencial,Acabados,Cielorraso,Drywall,Lámina,14,40000,560000,13,11,13,2,100000.0,1100000.0,1300000.0,-200000.0,18.0,Bogotá,Nublado,Sobrecosto,2026-01-28,2025-01-25,392,-368,660000.0
7,Edificio Corporativo Torre Norte,Comercial,Estructura,Vaciado,Concreto,m3,14,350000,4900000,22,27,22,-5,130000.0,3510000.0,2860000.0,650000.0,-19.0,Bogotá,Soleado,Ahorro,2025-12-29,2025-02-27,362,-305,5030000.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Estuco,Estuco plástico,Bulto,29,30000,870000,10,11,10,-1,95000.0,1045000.0,950000.0,95000.0,-9.0,Bogotá,Soleado,Ahorro,2026-01-13,2025-02-21,377,-326,965000.0
9,Centro Empresarial Nova,Comercial,Acabados,Pintura,Pintura,Galón,13,90000,1170000,10,10,10,0,90000.0,900000.0,900000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2026-01-02,2025-02-07,366,-329,1260000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,7,6,7,1,110000.0,660000.0,770000.0,-110000.0,17.0,Bogotá,Lluvia,Sobrecosto,2026-02-12,2025-01-28,407,-380,3910000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,7,300000,2100000,7,7,7,0,100000.0,700000.0,700000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2026-01-06,2025-02-06,370,-334,2200000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,5,5,5,0,100000.0,500000.0,500000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2026-02-15,2025-02-12,410,-368,1600000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,8,200000,1600000,10,13,10,-3,110000.0,1430000.0,1100000.0,330000.0,-23.0,Bogotá,Soleado,Ahorro,2026-01-06,2025-01-12,370,-359,1710000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,7,300000,2100000,5,5,5,0,100000.0,500000.0,500000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-12-29,2025-02-04,362,-328,2200000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,2,250000,500000,6,6,6,0,95000.0,570000.0,570000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2026-01-15,2025-01-12,379,-368,595000.0
3,Residencial Altos del Norte,Residencial,Acabados,Estuco,Estuco plástico,Bulto,11,30000,330000,8,9,8,-1,95000.0,855000.0,760000.0,95000.0,-11.0,Bogotá,Soleado,Ahorro,2026-02-09,2025-01-23,404,-382,425000.0
3,Residencial Altos del Norte,Residencial,Acabados,Pintura,Pintura,Galón,10,90000,900000,18,16,18,2,90000.0,1440000.0,1620000.0,-180000.0,13.0,Bogotá,Lluvia,Sobrecosto,2026-02-12,2025-01-21,407,-387,990000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,6,7,6,-1,95000.0,665000.0,570000.0,95000.0,-14.0,Bogotá,Nublado,Ahorro,2025-12-31,2025-01-24,364,-341,2095000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,3,3,3,0,95000.0,285000.0,285000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2026-02-12,2025-01-04,407,-404,1095000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,5,6,5,-1,100000.0,600000.0,500000.0,100000.0,-17.0,Bogotá,Soleado,Ahorro,2026-02-08,2025-01-08,403,-396,1600000.0
